component,question number,text,topic
21.0,14.0,14    24 m    24    14 m    24 × 2 14   m  D (24 ×14) m PhysicsAndMathsTutor.com 26  A car takes 15 minutes to travel along a road that is 20 km long. What is the average speed of the car? A  0.75 km / h B  5.0 km / h C  80 km / h D  300 km / h,1. General Physics
21.0,24.0,24  Which distance / time graph represents the motion of an object moving at constant speed? distance 0 0 A C distance time 0 0 distance distance B D time 0 0 time 0 0 time PhysicsAndMathsTutor.com 25 The graph shows how the speed of a car changes with time. speed m / s 14 0 0 24 time / s Which calculation gives the distance travelled by the car in 24 seconds? A B C   ,1. General Physics
21.0,23.0,23  A car travels 6.0 km along a main road in 6.0 minutes. It then travels 2.0 km along a minor road in 6.0 minutes. 6.0 km 6.0 minutes minor road 2.0 km 6.0 minutes main road Which calculation of average speed for the whole journey is correct? A  8.0 ÷ 12.0 = 0.67 km / minute B  12.0 ÷ 8.0 = 1.5 km / minute C  8.0 + 12.0 = 20 km / minute D  8.0 × 12.0 = 96 km / minute,1. General Physics
21.0,4.0,4  A large stone is dropped from a bridge into a river. Air resistance can be ignored. Which row describes the acceleration and the speed of the stone as it falls? acceleration of the stone speed of the stone A B C D constant constant constant increasing increasing constant increasing increasing,1. General Physics
21.0,5.0,5  A car travels along a straight road. The speed-time graph for this journey is shown. During which labelled part of the journey is the resultant force on the car zero? B C D speed A 0 0 time PhysicsAndMathsTutor.com,1. General Physics
21.0,11.0,"11  A ball is dropped on to a hard surface and bounces. It does not bounce all the way back to where it started, and so has not regained all of its original gravitational potential energy. ball dropped from here ball bounces to here hard surface Which statement accounts for the loss of gravitational potential energy? A  Energy was destroyed as the ball hit the ground. B  Energy was destroyed as the ball travelled through the air. C  The chemical energy and elastic energy of the ball have increased. D  The internal (heat) energy of the ball and its surroundings has increased.",1. General Physics
21.0,7.0,7  A car travels at an average speed of 60 km / h for 15 minutes. How far does the car travel in this time? A  4.0 km B  15 km C  240 km D  900 km PhysicsAndMathsTutor.com,1. General Physics
21.0,8.0,8  A ball is dropped from a table-top. Air resistance may be ignored. Which row describes the velocity and the acceleration of the ball at point X? X A B C D acceleration velocity constant constant constant increasing increasing constant increasing increasing 9 The diagram shows the speed-time graph for a car. speed 0 0 Y X time Which area represents the distance travelled while the car is accelerating? A  X B  X + Y C  Y D  Y – X PhysicsAndMathsTutor.com,1. General Physics
21.0,10.0,10  Two distance-time graphs and two speed-time graphs are shown. Which graph represents an object that is at rest? distance 0 0 A C distance time 0 0 speed speed B D time 0 0 time 0 0 time PhysicsAndMathsTutor.com,1. General Physics
21.0,11.0,"11  A geologist compares the volumes of three rocks, X, Y and Z. Three measuring cylinders contain different volumes of water. He places each rock into one of the measuring cylinders. The diagrams show the measuring cylinders before and after the rocks are put in. to find the volume of X cm3 cm3 100 100 to find the volume of Y cm3 cm3 100 100 to find the volume of Z cm3 cm3 100 100 90 80 70 60 50 40 30 20 10 90 80 70 60 50 40 30 20 10 X 90 80 70 60 50 40 30 20 10 90 80 70 60 50 40 30 20 10 Y 90 80 70 60 50 40 30 20 10 90 80 70 60 50 40 30 20 10 Z before after before after before after Which row shows the volumes of X, Y and Z in order, from largest to smallest? largest volume smallest volume A B C D X Y Y Z Z X Z Y Y Z X X PhysicsAndMathsTutor.com",1. General Physics
21.0,1.0,1  An experiment is carried out to measure the extension of a rubber band for different loads. The results are shown below. load / N 0 1.0 length / cm 15.2 16.2 extension / cm 0 1.0 2.0 3.0 18.6 2.1 3.4 Which figure is missing from the table? A  17.2 B  17.3 C  17.4 D  17.6,1. General Physics
21.0,12.0,12 A car moves with constant speed and then constant acceleration. Which graph is the speed-time graph for the car? A B C D speed speed speed speed 0 0 time 0 0 time 0 0 time 0 0 time,1. General Physics
21.0,14.0,"14  A car travels 100 km. The journey takes two hours. The highest speed of the car is 80 km / h, and the lowest speed is 40 km / h. What is the average speed for the journey? A  40 km / h B  50 km / h C  60 km / h D  120 km / h PhysicsAndMathsTutor.com15  The speed-time graph shows the motion of a car. speed 0 P 0 Q R time Which row describes the motion? between P and Q between Q and R accelerating moving at constant speed accelerating not moving moving at constant speed decelerating moving at constant speed not moving A B C D",1. General Physics
21.0,16.0,16  The diagram shows the distance-time graph of an object. distance 0 0 time Which statement describes the object? A B C D It is accelerating. It is moving at a constant speed. It is slowing down. It is stationary. PhysicsAndMathsTutor.com,1. General Physics
21.0,17.0,17  A tennis player hits a ball hard and 0.40 s later hears the echo from a wall. The speed of sound in air is 330 m / s. How far away is the player from the wall? A  66 m B  132 m C  264 m D  825 m,1. General Physics
21.0,18.0,18  The graph represents the motion of a car. speed m / s 20 10 0 0 5 1010 10 10 15 2 time / s What is the distance travelled by the car while it is moving at a constant speed? A  100 m B  150 m C  250 m D  300 m PhysicsAndMathsTutor.com19  A car travels along the route PQRST in 30 minutes. S,1. General Physics
21.0,5.0,5 km T Q 10 km 5 km R 10 km P What is the average speed of the car? A  10 km / hour B  20 km / hour C  30 km / hour D  60 km / hour,1. General Physics
21.0,20.0,20  The table shows the readings on a car speedometer at 5 second intervals. Which row describes the speed and the acceleration of the car? PhysicsAndMathsTutor.com 21 The diagram shows the distance-time graph for a car. At which labelled point is the car moving with constant speed? distance B D A 0 0 C time,1. General Physics
21.0,22.0,22  The graph represents the motion of a train travelling between two stations. speed m / s 20 10 0 0 100 200 300 400 500 600 700 800 900 time / s Which statement about the train is correct? A B C D Its acceleration takes a longer time than its deceleration. It travels at constant speed for less than half of its journey time. It travels 2000 m in the first 100 s. It travels 10 000 m at constant speed. PhysicsAndMathsTutor.com,1. General Physics
21.0,13.0,13  What does the area under a speed-time graph represent? A  acceleration B  average speed C  deceleration D  distance travelled,1. General Physics
21.0,2.0,"2  Four objects are each acted on by only two forces, as shown. Which object is in equilibrium? A 1.0 N B 2.0 N C 3.0 N D 4.0 N 2.0 N 2.0 N 2.0 N 4.0 N PhysicsAndMathsTutor.com",1. General Physics
21.0,6.0,"6  An object moves at a constant speed for some time, then begins to accelerate. Which distance-time graph shows this motion? distance 0 0 A C distance time 0 0 distance distance B D time 0 0 time 0 0 time",1. General Physics
21.0,4.0,"4  Two metal blocks P and Q have identical dimensions. They hang on identical spring balances. N 0 1 2 3 4 5 6 P N 0 1 2 3 4 5 6 Q What can be deduced about P and Q? A  They have different volumes and different weights. B  They have different volumes, but equal masses. C  They have equal volumes and equal weights. D  They have equal volumes, but different masses. PhysicsAndMathsTutor.com",1. General Physics
21.0,15.0,"15 A wooden bar is pivoted at its centre so that it can rotate freely. Two equal forces F are applied to the bar. In which diagram is the turning effect greatest? A C F F F pivot F F F pivot B D F F PhysicsAndMathsTutor.com16  The weight of an object is found using the balance shown in the diagram. The object is put in the left-hand pan and various weights are put in the right-hand pan. object weights These are the results. weights in the right-hand pan effect 0.1 N, 0.1 N, 0.05 N, 0.02 N balance tips down slightly on the left-hand side 0.2 N, 0.1 N, 0.01 N balance tips down slightly on the right-hand side What is the best estimate of the weight of the object? A  0.27 N B  0.29 N C  0.31 N D  0.58 N",1. General Physics
