component,question number,text,topic
21,32,"32  The table shows the amount of water and salt lost from the kidneys and skin on a hot day and on a cold day. Food and drink intake are the same on both days. water lost from kidneys / dm3 water lost from salt lost from salt lost from skin / dm3 kidney / g skin / g cold day hot day 1.8 0.4 0.0 2.3 20.2 14.4 0.0 5.8 What do these results show? A  Less water is lost from the kidneys on a cold day than on a hot day. B  More salt is lost from the kidneys on a hot day than on a cold day. C  The total amount of salt lost each day is the same. D  Water is not lost from the kidneys on hot days. PhysicsAndMathsTutor.com33  Blood  is  filtered  in  the  kidneys.  After  this  filtration,  some  substances  are  reabsorbed  into  the blood and other substances pass out of the body in the urine. Which line shows the correct movement of substances in a healthy person? substances reabsorbed into the substances passed out of the blood body in the urine A B C D glucose, some salts, urea glucose, some salts, some water glucose, some salts, some water some salts, some water, urea some salts, some water, urea glucose, some water, urea some salts, some water, urea glucose, some salts, some water",13. Excretion in Humans
21,30,"30  The diagram shows a kidney and its blood vessels. artery vein ureter In a healthy person, which structures transport glucose? A  artery only B  artery and ureter C  artery and vein D  ureter and vein PhysicsAndMathsTutor.com31  The diagram shows the human excretory system and its main associated blood vessels. Which labelled structure contains urine? A B C D",13. Excretion in Humans
21,28,"28  Which organ produces urea? A  bladder B  kidney C liver D  pancreas PhysicsAndMathsTutor.com29  Blood  passes  through  the  kidney  and  some  substances  leave  the  blood  as  filtered  liquid.  From this liquid certain substances are reabsorbed back into the blood. The  table  shows  the  percentage  of  four  substances  in  the  blood  plasma,  the  filtered  liquid  and urine. Which substances are reabsorbed from the filtered liquid? A  glucose and water B  protein and glucose C  urea and protein D  water and urea",13. Excretion in Humans
21,26,"26  Which materials are excreted by kidneys and lungs? 27  Which substance is lost from the body by the kidneys, lungs and skin? A carbon dioxide B excess ions C urea D water",13. Excretion in Humans
21,24,24  The diagram shows the human urinary system. X Which substance is not found in the liquid at X in a healthy person? A  glucose B  salt C toxins D  urea PhysicsAndMathsTutor.com25  In which order does urea pass through structures in the body? A B C D kidney  →  ureter  →  liver  →  urethra kidney  →  urethra  →  liver  →  ureter liver  →  kidney  →  ureter  →  urethra liver  →  urethra  →  kidney  →  ureter,13. Excretion in Humans
21,21,"21  The  graph  shows  the  rates  of  sweat  production  and  urine  production  at  different  environmental temperatures. 150 rate of production / cm3 per hour 100 50 0 sweat urine 0 5 10 15 20 25 30 35 environmental temperature / °C Which statement is correct? A  As the temperature increases, the rate of sweat production decreases. B  At 22 °C the rates of sweat and urine production are the same. C  Urine and sweat production are directly proportional to environmental temperature. D  When the urine production decreases, the sweat production decreases. PhysicsAndMathsTutor.com22  The diagram shows the human urinary system. renal vein renal artery ureter bladder Which row shows substances that are present in each of these structures in a healthy person? PhysicsAndMathsTutor.com23  Which set of conditions would make the percentage of water in urine decrease the most?",13. Excretion in Humans
21,16,16  Which organs remove excretory products from the blood? A  bladder and liver B  bladder and lungs C  kidneys and bladder D lungs and kidneys PhysicsAndMathsTutor.com 17  The diagram shows the human urinary system. X What is the part labelled X? A B renal artery renal vein C  ureter D  urethra,13. Excretion in Humans
21,20,20  A healthy person eats a very high-protein diet. What effect will this have on their urine? A B C D It will contain amino acids. It will contain glucose. It will contain more urea. It will contain more water.,13. Excretion in Humans
21,13,13  How is urea removed from the body? A  as insoluble waste B  by being destroyed in the liver C D in expired air in solution,13. Excretion in Humans
21,14,14  How does blood change as it passes through a kidney? A B C D It gains glucose. It gains salts. It loses protein. It loses urea. PhysicsAndMathsTutor.com15  The  table  shows  the  percentage  composition  of  some  chemicals  found  in  blood  entering  the kidney of a healthy person. What is the percentage composition of the same chemicals in the urine of a healthy person?,13. Excretion in Humans
21,1,"1  Which diet will cause the liver to produce the most urea? A  high carbohydrate, low fat B  high fat, high fibre C  high fat, low protein D  high protein, low carbohydrate",13. Excretion in Humans
21,2,2  What is an example of excretion in mammals? A B C D the release of hormones from glands the release of saliva into the mouth the removal of undigested food through the anus the removal of urea by the kidneys,13. Excretion in Humans
21,4,"4  Which substance is lost from the body of a healthy person by the kidneys, but not by the lungs? A  carbon dioxide B  glucose C  urea D  water PhysicsAndMathsTutor.com5  The diagram shows some organs in which urea is found. P Q R Which organ makes urea, and which organ removes it from the blood?",13. Excretion in Humans
21,6,6  What is a function of the kidneys of a healthy person? A  break down toxins B  eliminate all salts C D reabsorb all glucose retain all water,13. Excretion in Humans
21,3,3  Where is urea formed? A  kidneys B liver C  muscles D  small intestine,13. Excretion in Humans
21,9,"9  The table shows the composition of a liquid found in the human body. In a healthy person, which structure contains this liquid? B A C D PhysicsAndMathsTutor.com10  Which function does not occur in the kidneys? A  breakdown of alcohol B C D removal of excess salts from the blood removal of excess water from the blood removal of urea from the blood",13. Excretion in Humans
21,11,11  Which two substances are both reabsorbed in the kidneys? A  glucose and salts B  glucose and starch C  glycogen and salts D  glycogen and starch,13. Excretion in Humans
21,12,12  What is the function of the kidney? A  making glucose and reabsorbing urea B  making urea and removing salts C D removing glucose and reabsorbing salts removing urea and reabsorbing glucose,13. Excretion in Humans
21,7,7  Where are hormones removed from the blood and broken down in the human body? A  gall bladder B  kidneys C D  stomach liver PhysicsAndMathsTutor.com8  Where is urea produced in the human body and from which chemicals is it produced? produced intestine kidneys kidneys liver chemical proteins amino acids fatty acids amino acids A B C D,13. Excretion in Humans
21,2,2  The diagram shows a cell. What type of cell is shown? A  ciliated cell B  motor neurone C relay neurone D  sensory neurone,14. Coordination and Response
21,10,"10  After a meal, the concentration of blood glucose increases. What then causes the concentration of blood glucose to return to normal? A  adrenalin B  blood cells C insulin D  platelets PhysicsAndMathsTutor.com11  A bright light suddenly shines into a person’s eyes. What happens? A  The lenses become more concave. B  The lenses become more convex. C  The pupils become larger. D  The pupils become smaller.",14. Coordination and Response
