year,month,component,question number,text,screenshot_path
2016,s,22,24,24  Visible light has a frequency of approximately 5.0 × 1014 Hz. M and N are two other types of electromagnetic radiation. The frequency of M is 5.0 × 106 Hz. The frequency of N is 5.0 × 1015 Hz. Which types of radiation are M and N? A B C D M N radio waves infra-red radio waves ultraviolet ultraviolet X-rays X-rays infra-red [Turn over,screenshots/physics/2016/summer/component22/q24
2016,s,22,25,25  The diagram shows a converging lens forming an image of an object. 10 X image object Which statement about the image is correct? A B C D It is real and can be seen by an eye at X. It is real and can be seen by an eye at Y. It is virtual and can be seen by an eye at X. It is virtual and can be seen by an eye at Y. Y,screenshots/physics/2016/summer/component22/q25
2016,s,22,26,26  A  small  potential  difference  V  is  applied  across  a  filament  lamp.  The  current  I  in  the  lamp  is measured. V is increased in stages and I is measured at each stage. I Which graph shows the results obtained? A B I C I D I 0 0 V 0 0 V 0 0 V 0 0,screenshots/physics/2016/summer/component22/q26
2016,s,22,27,"27  A resistor of resistance R is connected to a battery of e.m.f. V. There is a current I in the resistor. V Power P is dissipated by the resistor, and in time t the energy transferred is E. Which expression is correct? A  E = IVt B  E = PIt C  P = VIR D P = V R",screenshots/physics/2016/summer/component22/q27
2016,s,22,28,28  A wire has a certain electrical resistance. The diameter and length of the wire may be changed. 11 Which pair of changes must cause the resistance of the wire to increase? A B C D change of diameter change of length decrease decrease decrease increase increase decrease increase increase,screenshots/physics/2016/summer/component22/q28
2016,s,22,29,"29  The four circuits shown all include an a.c. power supply, two diodes and a lamp. In which circuit is there a rectified current in the lamp? A C B D [Turn over",screenshots/physics/2016/summer/component22/q29
2016,s,22,30,30  P and Q are the circuit symbols for two electrical components. 12 Which components are represented by P and by Q? P Q A B C D P thermistor thermistor variable resistor variable resistor Q fuse relay fuse relay,screenshots/physics/2016/summer/component22/q30
2016,s,22,31,31  The diagram shows a combination of logic gates. input P (= 0) input Q (= 1) Input P is at a logic state 0 (low) and input Q is at a logic state 1 (high). What are the logic states at output X and at output Y? A B C D output X output Y 0 0 1 1 0 1 0 1 output X output Y,screenshots/physics/2016/summer/component22/q31
2016,s,22,32,32  The diagram shows part of a circuit used to switch street lamps on and off automatically. + 13 – LDR In the evening it gets dark. Which  row  shows  the  effect  on  the  resistance  of  the  light-dependent  resistor  (LDR)  and  on  the potential difference (p.d.) across it? A B C D resistance of LDR p.d. across LDR decreases decreases increases increases decreases increases decreases increases,screenshots/physics/2016/summer/component22/q32
2016,s,22,33,"33  A domestic circuit includes a 30 A fuse. This protects the wiring if there is too much current in the circuit. In which wire is the 30 A fuse positioned, and what does it do when it operates? A B C D position operation live wire disconnects the circuit live wire reduces the current to 30 A neutral wire disconnects the circuit neutral wire reduces the current to 30 A [Turn over",screenshots/physics/2016/summer/component22/q33
2016,s,22,34,"34  A strong electromagnet is used to attract pins. 14 current pins What happens when the current in the coil is halved? A  No pins are attracted. B  Some pins are attracted, but not as many. C  The same number of pins is attracted. D  More pins are attracted.",screenshots/physics/2016/summer/component22/q34
2016,s,22,35,35  The diagram shows a transformer. core coil input voltage output voltage primary coil 800 turns secondary coil 40 turns The input voltage is 240 V. What is the output voltage? A  6.0 V B  12 V C  20 V D  40 V,screenshots/physics/2016/summer/component22/q35
2016,s,22,36,36  The diagram shows a shaded area where the direction of a magnetic field is into the page. A beam of β-particles enters the field as shown. 15 beam of β-particles magnetic field into the page In which direction is the beam of β-particles deflected as they enter the magnetic field? A into the page B  out of the page C  down the page D  up the page,screenshots/physics/2016/summer/component22/q36
2016,s,22,37,"37  A very important experiment increased scientists’ understanding of the structure of matter. In the experiment, particles scattered as they passed through a thin metal foil. Which particles were used, and to which conclusion did the experiment lead? A B C D particles conclusion alpha particles matter is made up of atoms alpha particles atoms have a very small nucleus beta particles matter is made up of atoms beta particles atoms have a very small nucleus",screenshots/physics/2016/summer/component22/q37
2016,s,22,38,38  Below are the symbols for five different nuclides. 35 17 X X 17 37 X 18 38 X 35 81 X 37 81 nuclide 1 nuclide 2 nuclide 3 nuclide 4 nuclide 5 Which two nuclides are isotopes of the same element? A  nuclide 1 and nuclide 2 B  nuclide 2 and nuclide 3 C  nuclide 2 and nuclide 5 D  nuclide 4 and nuclide 5 [Turn over 16,screenshots/physics/2016/summer/component22/q38
2016,s,22,39,"39  A radioactive decay can be represented as shown. 233 91 Pa →  U233 92 The equation is incomplete. In this decay, the nucleus changes by A  absorbing a neutron. B  absorbing a proton. C  emitting an α-particle. D  emitting a β-particle.",screenshots/physics/2016/summer/component22/q39
2016,s,23,1,1  The diagram shows an enlarged drawing of the end of a metre rule. It is being used to measure the length of a small feather. 2 mm cm 1 0 1 2 0 2 3 0 3 What is the length of the feather? A  19 mm B  29 mm C  19 cm D  29 cm,screenshots/physics/2016/summer/component23/q1
2016,s,23,2,"2  An object moves at a constant speed for some time, then begins to accelerate. Which distance-time graph shows this motion? distance 0 0 A C distance time 0 0 distance distance B D time 0 0 time 0 0 time",screenshots/physics/2016/summer/component23/q2
2016,s,23,3,3  A  heavy  object  is  released  near  the  surface  of  the  Earth  and  falls  freely.  Air  resistance  can  be 3 ignored. Which statement about the acceleration of the object due to gravity is correct? A  The acceleration depends on the mass of the object. B  The acceleration depends on the volume of the object. C  The acceleration is constant. D  The acceleration is initially zero and increases as the object falls.,screenshots/physics/2016/summer/component23/q3
2016,s,23,4,4  A cup contains hot liquid. Some of the liquid evaporates. What happens to the mass and what happens to the weight of the liquid in the cup? A B C D mass weight decreases decreases decreases stays the same stays the same decreases stays the same stays the same,screenshots/physics/2016/summer/component23/q4
2016,s,23,5,5  An object moves in a circle at constant speed. Which statement about the force needed on the object is correct? A  A force away from the centre of the circle keeps the object moving in the circle. B  A force in the direction of motion of the object keeps it moving in the circle. C  A force towards the centre of the circle keeps the object moving in the circle. D  No force is needed to keep the object moving at constant speed in the circle. [Turn over,screenshots/physics/2016/summer/component23/q5
2016,s,23,6,"6  A long plank XY lies on the ground. A load of 120 N is placed on it, at a distance of 0.50 m from end X, as shown. 4 End Y is lifted off the ground. The upward force needed to do this is 65 N. load X 65 N Y 0.50 m 1.5 m 120 N W 2.0 m ground In the diagram, W is the weight of the plank, acting at its mid-point. What is the value of W ? A  35 N B  47 N C  100 N D  133 N",screenshots/physics/2016/summer/component23/q6
2016,s,23,7,"7  Which list contains only vector quantities? A  energy, force, velocity B  speed, acceleration, force C  velocity, energy, acceleration D  velocity, force, acceleration",screenshots/physics/2016/summer/component23/q7
2016,s,23,8,8  A gas molecule strikes the wall of a container. The molecule rebounds with the same speed. wall wall gas molecule gas molecule before hitting the wall after hitting the wall What happens to the kinetic energy and what happens to the momentum of the molecule? A B C D kinetic energy momentum changes changes changes stays the same stays the same changes stays the same stays the same,screenshots/physics/2016/summer/component23/q8
2016,s,23,9,9  Which energy resource does not derive its energy from the Sun? 5 A  hydroelectric B  nuclear fission C  waves D  wind,screenshots/physics/2016/summer/component23/q9
