year,month,component,question number,text,screenshot_path
2016,s,21,25,"25  A student investigated the reactions of four metals, R, S, T and U, with solutions of their salts. The results are given in the table. metal metal salt S nitrate T nitrate R R S T U result reacts reacts U nitrate no reaction U nitrate reacts R nitrate no reaction What is the order of reactivity of the metals, most reactive first? A  R → S → U → T B  R → T → U → S C  S → U → T→ R D  U → R → T → S",2016/summer/component21/q25.png
2016,s,21,26,"26  Three  students,  X,  Y  and  Z,  were  told  that  solid  P  reacts  with  dilute  acids  and  also  conducts electricity. 11 The table shows the students’ suggestions about the identity of P. X copper Y iron Z graphite Which of the students are correct? A  X, Y and Z B  X only C  Y only D  Z only",2016/summer/component21/q26.png
2016,s,21,27,27  Which statement about the uses of metals is correct? A  Aluminium is used in the manufacture of aircraft because of its strength and high density. B  Copper is used in electrical wiring because of its strength and high density. C  Mild steel is used in the manufacture of car bodies because of its strength and resistance to corrosion. D  Stainless  steel  is  used  in  the  construction  of  chemical  plant  because  of  its  strength  and resistance to corrosion.,2016/summer/component21/q27.png
2016,s,21,28,28  Aluminium is manufactured by electrolysis of aluminium oxide. The diagram shows the electrolysis cell. anode + + cathode aluminium oxide in molten cryolite molten aluminium Which statement about the process is not correct? A  Aluminium ions gain electrons during the electrolysis and are reduced. B  Cryolite is added to reduce the melting point of the aluminium oxide. C  The anode and cathode are made of graphite. D  The cathode has to be replaced regularly because it is burnt away. [Turn over 12,2016/summer/component21/q28.png
2016,s,21,29,29  The diagram shows an experiment to investigate how paint affects the rusting of iron. P Q iron painted iron air water What happens to the water level in tubes P and Q? A B C D tube P tube Q falls no change rises rises rises rises falls no change,2016/summer/component21/q29.png
2016,s,21,30,30  A new planet has been discovered and its atmosphere has been analysed. atmosphere The table shows the composition of its atmosphere. planet gas percentage by volume carbon dioxide nitrogen oxygen 4 72 24 Which gases are present in the atmosphere of the planet in a higher percentage than they are in the Earth’s atmosphere? A  carbon dioxide and oxygen B  carbon dioxide only C  nitrogen and oxygen D  nitrogen only,2016/summer/component21/q30.png
2016,s,21,31,31  Many car exhaust systems contain a catalytic converter. Which change does not occur in a catalytic converter? 13 A  carbon dioxide → carbon B  carbon monoxide → carbon dioxide C  nitrogen oxides → nitrogen D  unburnt hydrocarbons → carbon dioxide and water,2016/summer/component21/q31.png
2016,s,21,32,32  Ammonia is formed by a reversible reaction. N2(g)  +  3H2(g) 2NH3(g) The forward reaction is exothermic. Which changes in conditions would increase the yield of ammonia? A B C D increase in pressure increase in temperature,2016/summer/component21/q32.png
2016,s,21,33,"33  The equation for an exothermic reaction in the Contact process is shown. 2SO2(g)  +  O2(g)  →  2SO3(g) Which effects do increasing the temperature and using a catalyst have on the rate of formation of sulfur trioxide, SO3? A B C D increasing the temperature using a catalyst rate decreases rate decreases rate decreases rate increases rate increases rate decreases rate increases rate increases [Turn over 14",2016/summer/component21/q33.png
2016,s,21,34,34  A farmer’s soil is very low in both nitrogen (N) and phosphorus (P). Which fertiliser would improve the quality of this soil most effectively? percentage nitrogen (N) phosphorus (P) potassium (K) A B C D 11 12 28 31 11 37 10 29 27 10 10 9,2016/summer/component21/q34.png
2016,s,21,35,"35  The diagram shows the separation of petroleum into fractions. petroleum gasoline X Y Z bitumen What could X, Y and Z represent? A B C D X Y Z diesel oil lubricating fraction paraffin lubricating fraction diesel oil paraffin paraffin lubricating fraction diesel oil paraffin diesel oil lubricating fraction",2016/summer/component21/q35.png
2016,s,21,36,"36  Which of the compounds shown are in the same homologous series? 15 1  CH3OH 2  CH3CH2OH 3  CH3COOH 4  CH3CH2CH2OH A  1, 2 and 3 B  1, 2 and 4 C  1, 3 and 4 D  2, 3 and 4",2016/summer/component21/q36.png
2016,s,21,37,"37  Which compounds contain the same number of carbon, hydrogen and oxygen atoms? W X Y Z ethyl methanoate  methyl ethanoate  methyl methanoate ethyl ethanoate A  W and X B  W and Y C  X and Z D  Y and Z",2016/summer/component21/q37.png
2016,s,21,38,38  What  is  an  advantage  of  producing  ethanol  by  fermentation  of  sugar  compared  to  the  catalytic addition of steam to ethene? A  The alcohol produced is purer. B  The process is faster. C  The process uses high temperature. D  The process uses renewable raw materials. [Turn over,2016/summer/component21/q38.png
2016,s,21,39,39  The structure of a monomer is shown. H 16 Cl C F C H Which polymer can be made from this monomer? A C Cl C Cl F C F Cl C Cl Cl C Cl Cl C Cl Cl C Cl Cl C Cl F C F B D F C H F C Cl Cl C H F C Cl Cl C H F C Cl F C H F C Cl,2016/summer/component21/q39.png
2016,s,21,40,40  Which formula represents a polyester? O H N O C O C O O C O C O C N H O N H O O H N O C O C C O O N H O C O C O C O N H O N H O C A B C D 17,2016/summer/component21/q40.png
2016,m,22,1,1  Two gas jars are set up as shown. air lid brown gas 2 jar 1 jar 2 jar 1 jar 2 before after The lid is removed and the gas jars are left to stand. After some time the contents of both gas jars are brown. Which process causes this to happen? A  condensation B  diffusion C  evaporation D filtration,2016/march/component22/q1.png
2016,m,22,2,2  Which piece of apparatus is used to measure variable quantities of liquid in a titration? A B C D,2016/march/component22/q2.png
2016,m,22,3,3  A  sample  of  a  green  food  colouring  was  separated  into  its  component  colours  using  paper 3 chromatography. The results obtained are shown. solvent front yellow spot blue spot baseline What is the Rf value of the blue spot? A  0.45 B  0.90 C  1.10 D  2.20 In which row are the substances correctly classified? 4 A B C D element compound  mixture brass sulfur sulfur water sulfur brass water sulfur water water brass brass,2016/march/component22/q3.png
2016,m,22,5,5  Which molecule contains only single covalent bonds? A  Cl 2 B  CO2 C  N2 D  O2 [Turn over,2016/march/component22/q5.png
2016,m,22,6,6  Which structure represents the sodium chloride lattice? A 4 Na– Cl + Na– Cl + Cl + Na– Cl + Na– Na– Cl + Na– Cl + Cl + Na– Cl + Na– C – + – + + – + – + – + – – + – + 7  X and Y are isotopes of the same element. Which statement is correct? + – + – – + – + – + – + + – + – B D – – – – + + – + + – – + – – + + – – – + + – – + + + – – – + – – – – + – – + + – – A  X and Y have atoms with different numbers of electron shells. B  X and Y have atoms with the same nucleon number. C  X and Y have atoms with the same number of outer shell electrons. D  X and Y have different chemical properties.,2016/march/component22/q6.png
2016,m,22,8,8  Which quantities of chemicals will react exactly with no reactants left over? A  12 g of carbon and 12 g of oxygen B  12 g of carbon and 48 g of oxygen C  12 g of magnesium and 16 g of oxygen D  24 g of magnesium and 16 g of oxygen,2016/march/component22/q8.png
2016,m,22,9,9  Magnesium  nitride  is  formed  when  magnesium  burns  in  air.  Magnesium  nitride  is  an  ionic 5 compound. What is the formula of magnesium nitride? A  MgN2 B  Mg2N2 C  Mg2N3 D  Mg3N2,2016/march/component22/q9.png
2016,m,22,10,10  The electrolysis of concentrated hydrochloric acid is shown. chlorine hydrogen concentrated hydrochloric acid + – platinum electrodes Which statement describes what happens to the electrons during the electrolysis? A  They are added to chloride ions. B  They are added to hydrogen ions. C  They move through the circuit from positive to negative. D  They move through the solution from negative to positive.,2016/march/component22/q10.png
2016,m,22,11,11  Which reaction does not occur in the extraction of aluminium? A  Al 3+  +  3e–  →  Al B  2Al 2O3  +  3C  →  4Al  +  3CO2 C  2O2–  →  O2  +  4e– D  C  +  O2  →  CO2,2016/march/component22/q11.png
2016,m,22,12,12  Which substance could not be used as a fuel to heat water in a boiler? A  ethanol B  hydrogen C  methane D  oxygen [Turn over,2016/march/component22/q12.png
2016,m,22,13,13  Which row describes an endothermic reaction? 6 A B C D energy needed to break bonds / kJ energy released by forming bonds / kJ temperature 400 400 600 600 200 800 200 800 decreases decreases increases increases,2016/march/component22/q13.png
2016,m,22,14,14  A reversible reaction is shown. 2NO2(g) N2O4(g) ∆H = –58 kJ / mol Which statement about an equilibrium mixture of NO2 and N2O4 is correct? A B If the pressure is decreased the amount of N2O4 increases. If the temperature is increased the amount of N2O4 increases. C  The rates of formation and decomposition of N2O4 are not the same. D  The decomposition of N2O4 is an endothermic reaction.,2016/march/component22/q14.png
2016,m,22,15,15  Which statement about catalysts in chemical reactions is not correct? A  Catalysts are not used up in the reaction. B  Catalysts increase the energy of the reacting particles. C  Catalysts increase the rate of the reaction. D  Catalysts lower the activation energy.,2016/march/component22/q15.png
2016,m,22,16,16  Zinc is extracted from zinc blende by roasting it in air to form zinc oxide. The zinc oxide is then heated with carbon to form zinc. The equations for the reactions are shown. 1  2ZnS  +  3O2  →  2ZnO  +  2SO2 2  ZnO  +  C  →  Zn  +  CO Which statement about reactions 1 and 2 is not correct? A B C D In reaction 1 the oxidation state of sulfur increases and it is oxidised. In reaction 1 the oxidation state of zinc increases and it is oxidised. In reaction 2 the carbon acts as a reducing agent and it is oxidised. In reaction 2 the oxidation state of zinc decreases and it is reduced.,2016/march/component22/q16.png
2016,m,22,17,17  The diagram shows an energy level diagram for a reaction. 7 energy Ea The diagram shows that the reaction is ......1...... . Increasing the temperature increases the rate of reaction. A reason for this is that the ......2....... . Which words correctly complete gaps 1 and 2? A B C D 1 2 endothermic activation energy decreases endothermic collision rate increases exothermic activation energy decreases exothermic collision rate increases,2016/march/component22/q17.png
2016,m,22,18,18  Concentrated hydrochloric acid is a strong acid. What is meant by the terms ‘strong’ and ‘acid’? A B C D strong acid contains a low proportion of water accepts protons contains a low proportion of water donates protons fully ionised fully ionised accepts protons donates protons,2016/march/component22/q18.png
2016,m,22,19,19  Which oxide is amphoteric? A  aluminium oxide B  calcium oxide C  carbon monoxide D  sodium oxide [Turn over,2016/march/component22/q19.png
